Make,Fuel,Veh Class,Air Pollution Score,CityMPG,HwyMPG,CmbMPG,Greenhouse Gas Score,SmartWay,Comb CO2
MERCEDES-BENZ,Gasoline,Small Car,6,22,30,25,5,No,357
MERCEDES-BENZ,Gasoline,Small Car,6,22,30,25,5,No,357
MERCEDES-BENZ,Gasoline,Midsize Car,6,23,31,26,5,No,342
MERCEDES-BENZ,Gasoline,Midsize Car,6,23,31,26,5,No,342
MERCEDES-BENZ,Gasoline,Midsize Car,6,21,30,24,5,No,364
MERCEDES-BENZ,Gasoline,Midsize Car,6,21,30,24,5,No,364
MERCEDES-BENZ,Gasoline,Small Car,6,23,30,25,5,No,352
MERCEDES-BENZ,Gasoline,Small Car,6,23,30,25,5,No,352
MERCEDES-BENZ,Gasoline,Midsize Car,6,23,31,26,5,No,343
MERCEDES-BENZ,Gasoline,Small Car,6,21,30,24,5,No,362
MERCEDES-BENZ,Gasoline,Midsize Car,6,23,31,26,5,No,343
MERCEDES-BENZ,Gasoline,Small Car,6,21,30,24,5,No,362
MERCEDES-BENZ,Gasoline,station wagon,6,21,28,24,5,No,374
MERCEDES-BENZ,Gasoline,station wagon,6,21,28,24,5,No,374
MERCEDES-BENZ,Gasoline,Small Car,6,22,29,24,5,No,362
MERCEDES-BENZ,Gasoline,Small Car,6,22,29,24,5,No,362
MERCEDES-BENZ,Gasoline,Small Car,6,22,29,25,5,No,360
MERCEDES-BENZ,Gasoline,Small Car,6,22,29,25,5,No,360
MERCEDES-BENZ,Electricity,Small SUV,10,113,97,105,10,Elite,0
MERCEDES-BENZ,Electricity,Small SUV,10,113,97,105,10,Elite,0
MERCEDES-BENZ,Electricity,Small SUV,10,102,96,99,10,Elite,0
MERCEDES-BENZ,Electricity,Small SUV,10,102,96,99,10,Elite,0
MERCEDES-BENZ,Electricity,Small SUV,10,98,95,97,10,Elite,0
MERCEDES-BENZ,Electricity,Small SUV,10,98,95,97,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,86,86,86,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,86,86,86,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,98,94,96,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,98,94,96,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,83,82,83,10,Elite,0
MERCEDES-BENZ,Electricity,Midsize Car,10,83,82,83,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,79,77,78,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,79,77,78,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,101,105,103,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,101,105,103,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,87,83,85,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,87,83,85,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,97,97,97,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,97,97,97,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,79,74,77,10,Elite,0
MERCEDES-BENZ,Electricity,Standard SUV,10,79,74,77,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,90,92,91,10,Elite,0
MERCEDES-BENZ,Electricity,Large Car,10,90,92,91,10,Elite,0
MERCEDES-BENZ,Gasoline,Standard SUV,3,13,16,14,2,No,617
MERCEDES-BENZ,Gasoline,Standard SUV,3,13,16,14,2,No,617
MERCEDES-BENZ,Gasoline,special purpose,5,24,34,28,6,No,321
MERCEDES-BENZ,Gasoline,special purpose,5,24,34,28,6,No,321
MERCEDES-BENZ,Gasoline,Small SUV,5,23,32,26,5,No,337
MERCEDES-BENZ,Gasoline,Small SUV,5,23,32,26,5,No,337
MERCEDES-BENZ,Gasoline,special purpose,5,24,32,27,5,No,330
MERCEDES-BENZ,Gasoline,special purpose,5,24,32,27,5,No,330
MERCEDES-BENZ,Gasoline,Small SUV,5,22,30,25,5,No,355
MERCEDES-BENZ,Gasoline,Small SUV,5,22,30,25,5,No,355
MERCEDES-BENZ,Gasoline,Small SUV,6,20,26,22,5,No,397
MERCEDES-BENZ,Gasoline,Small SUV,6,20,26,22,5,No,397
MERCEDES-BENZ,Gasoline,Standard SUV,5,16,21,18,4,No,492
MERCEDES-BENZ,Gasoline,Standard SUV,5,16,21,18,4,No,492
MERCEDES-BENZ,Gasoline,Small SUV,5,20,25,22,5,No,401
MERCEDES-BENZ,Gasoline,Small SUV,5,20,25,22,5,No,401
MERCEDES-BENZ,Gasoline,Small SUV,5,20,24,21,4,No,413
MERCEDES-BENZ,Gasoline,Small SUV,5,20,24,21,4,No,413
MERCEDES-BENZ,Gasoline,Standard SUV,6,20,25,22,5,No,394
MERCEDES-BENZ,Gasoline,Standard SUV,6,20,25,22,5,No,394
MERCEDES-BENZ,Gasoline,Standard SUV,6,18,23,20,4,No,433
MERCEDES-BENZ,Gasoline,Standard SUV,6,18,23,20,4,No,433
MERCEDES-BENZ,Gasoline,Standard SUV,5,16,21,18,4,No,499
MERCEDES-BENZ,Gasoline,Standard SUV,5,16,21,18,4,No,499
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,20,17,3,No,528
MERCEDES-BENZ,Gasoline,Standard SUV,5,15,20,17,3,No,528
MERCEDES-BENZ,Gasoline,special purpose,6,18,22,19,4,No,459
MERCEDES-BENZ,Gasoline,special purpose,6,19,23,20,4,No,436
MERCEDES-BENZ,Gasoline,special purpose,6,18,22,19,4,No,459
MERCEDES-BENZ,Gasoline,special purpose,6,19,23,20,4,No,436
MERCEDES-BENZ,Gasoline,Large Car,6,20,28,23,5,No,388
MERCEDES-BENZ,Gasoline,Large Car,6,20,28,23,5,No,388
MERCEDES-BENZ,Gasoline,Large Car,5,16,25,19,4,No,459
MERCEDES-BENZ,Gasoline,Large Car,5,16,25,19,4,No,459
MERCEDES-BENZ,Gasoline,Large Car,5,15,25,18,4,No,491
MERCEDES-BENZ,Gasoline,Large Car,5,15,25,18,4,No,491
MINI,Gasoline,Small Car,7,29,38,32,6,No,273
MINI,Gasoline,Small Car,7,29,38,32,6,No,273
MINI,Gasoline,Small Car,7,27,37,31,6,No,284
MINI,Gasoline,Small Car,7,27,37,31,6,No,284
MINI,Gasoline,Midsize Car,7,26,32,28,6,No,311
MINI,Gasoline,Midsize Car,7,26,32,28,6,No,311
MINI,Gasoline,Midsize Car,7,23,31,26,5,No,336
MINI,Gasoline,Midsize Car,7,23,31,26,5,No,336
MINI,Gasoline,Small Car,7,29,38,32,6,No,273
MINI,Gasoline,Small Car,7,29,38,32,6,No,273
MINI,Gasoline,Small Car,7,27,37,31,6,No,284
MINI,Gasoline,Small Car,7,27,37,31,6,No,284
MINI,Gasoline,Midsize Car,7,25,35,29,6,No,307
MINI,Gasoline,Midsize Car,7,25,35,29,6,No,307
MINI,Gasoline,Midsize Car,7,22,32,25,5,No,349
MINI,Gasoline,Midsize Car,7,22,32,25,5,No,349
MINI,Gasoline,Midsize Car,7,23,32,27,5,No,332
MINI,Gasoline,Midsize Car,7,23,32,27,5,No,332
MINI,Gasoline,Small Car,7,27,36,30,6,No,293
MINI,Gasoline,Small Car,7,27,36,30,6,No,293
MINI,Gasoline,Small Car,7,23,33,27,5,No,329
MINI,Gasoline,Small Car,7,23,33,27,5,No,329
MINI,Gasoline,Midsize Car,7,24,33,28,6,No,321
MINI,Gasoline,Midsize Car,7,24,33,28,6,No,321
MINI,Gasoline,Midsize Car,7,23,31,26,5,No,341
MINI,Gasoline,Midsize Car,7,23,31,26,5,No,341
MINI,Gasoline,Small Car,7,28,38,31,6,No,280
MINI,Gasoline,Small Car,7,28,38,31,6,No,280
MINI,Gasoline,Small Car,7,23,33,27,5,No,331
MINI,Gasoline,Small Car,7,23,33,27,5,No,331
MINI,Gasoline/Electricity,Midsize Car,3,29,30,29,8,No,175
MINI,Gasoline/Electricity,Midsize Car,3,29,30,29,8,No,175
MINI,Electricity,Small Car,10,119,100,110,10,Elite,0
MINI,Electricity,Small Car,10,119,100,110,10,Elite,0
MINI,Gasoline,Midsize Car,3,24,30,26,5,No,338
MINI,Gasoline,Midsize Car,3,24,30,26,5,No,338
MINI,Gasoline,Midsize Car,3,24,30,26,5,No,338
MINI,Gasoline,Midsize Car,3,23,31,26,5,No,339
MINI,Gasoline,Midsize Car,3,23,31,26,5,No,339
MINI,Gasoline,Midsize Car,3,23,31,26,5,No,339
MINI,Gasoline,Small Car,7,24,33,27,5,No,322
MINI,Gasoline,Small Car,7,24,33,27,5,No,322
MINI,Gasoline,Small Car,7,22,31,25,5,No,348
MINI,Gasoline,Small Car,7,22,31,25,5,No,348
MINI,Gasoline,Small Car,7,25,34,29,6,No,307
MINI,Gasoline,Small Car,7,25,34,29,6,No,307
MITSUBISHI,Gasoline,Small SUV,5,25,28,26,5,No,338
MITSUBISHI,Gasoline,Small SUV,5,25,28,26,5,No,338
MITSUBISHI,Gasoline,Small SUV,5,25,26,25,5,No,347
MITSUBISHI,Gasoline,Small SUV,5,25,26,25,5,No,347
MITSUBISHI,Gasoline,Small SUV,5,26,29,27,5,No,327
MITSUBISHI,Gasoline,Small SUV,5,26,29,27,5,No,327
MITSUBISHI,Gasoline,Small SUV,5,25,28,26,5,No,337
MITSUBISHI,Gasoline,Small SUV,5,25,28,26,5,No,337
MITSUBISHI,Gasoline,Small Car,5,36,43,39,7,No,225
MITSUBISHI,Gasoline,Small Car,5,36,43,39,7,No,225
MITSUBISHI,Gasoline,Small Car,5,33,41,36,7,No,242
MITSUBISHI,Gasoline,Small Car,5,33,41,36,7,No,242
MITSUBISHI,Gasoline,Small Car,5,35,41,37,7,No,235
MITSUBISHI,Gasoline,Small Car,5,35,41,37,7,No,235
MITSUBISHI,Gasoline,Small Car,5,33,40,35,7,No,252
MITSUBISHI,Gasoline,Small Car,5,33,40,35,7,No,252
MITSUBISHI,Gasoline,Small SUV,7,24,31,27,5,No,332
MITSUBISHI,Gasoline,Small SUV,7,24,31,27,5,No,332
MITSUBISHI,Gasoline,Small SUV,6,24,30,26,5,No,342
MITSUBISHI,Gasoline,Small SUV,6,24,30,26,5,No,342
MITSUBISHI,Gasoline/Electricity,Standard SUV,7,25,27,26,10,Yes,115
MITSUBISHI,Gasoline/Electricity,Standard SUV,7,25,27,26,10,Yes,115
MITSUBISHI,Gasoline,Small SUV,5,24,30,27,5,No,333
MITSUBISHI,Gasoline,Small SUV,5,24,30,27,5,No,333
MITSUBISHI,Gasoline,Small SUV,5,23,29,26,5,No,343
MITSUBISHI,Gasoline,Small SUV,5,23,29,26,5,No,343
MITSUBISHI,Gasoline,Small SUV,5,23,29,25,5,No,354
MITSUBISHI,Gasoline,Small SUV,5,23,29,25,5,No,354
MITSUBISHI,Gasoline,Small SUV,5,23,28,25,5,No,350
MITSUBISHI,Gasoline,Small SUV,5,23,28,25,5,No,350
McLAREN,Gasoline/Electricity,Small Car,6,17,21,18,6,No,319
McLAREN,Gasoline/Electricity,Small Car,6,17,21,18,6,No,319
NISSAN,Electricity,station wagon,10,109,94,101,10,Elite,0
NISSAN,Electricity,station wagon,10,109,94,101,10,Elite,0
NISSAN,Electricity,station wagon,10,105,91,98,10,Elite,0
NISSAN,Electricity,station wagon,10,105,91,98,10,Elite,0
NISSAN,Electricity,station wagon,10,111,95,103,10,Elite,0
NISSAN,Electricity,station wagon,10,111,95,103,10,Elite,0
NISSAN,Gasoline,Midsize Car,7,27,39,32,6,No,282
NISSAN,Gasoline,Midsize Car,7,27,39,32,6,No,282
NISSAN,Gasoline,Midsize Car,7,26,36,30,6,No,300
NISSAN,Gasoline,Midsize Car,7,26,36,30,6,No,300
NISSAN,Gasoline,Midsize Car,7,27,37,31,6,No,287
NISSAN,Gasoline,Midsize Car,7,27,37,31,6,No,287
NISSAN,Gasoline,Midsize Car,6,25,34,29,6,No,311
NISSAN,Gasoline,Midsize Car,6,25,34,29,6,No,311
NISSAN,Gasoline,Standard SUV,3,14,19,16,3,No,558
NISSAN,Gasoline,Standard SUV,3,14,19,16,3,No,558
NISSAN,Gasoline,Standard SUV,5,14,19,16,3,No,558
NISSAN,Gasoline,Standard SUV,5,14,19,16,3,No,558
NISSAN,Gasoline,Standard SUV,3,13,18,15,2,No,592
NISSAN,Gasoline,Standard SUV,3,13,18,15,2,No,594
NISSAN,Gasoline,Standard SUV,3,13,18,15,2,No,592
NISSAN,Gasoline,Standard SUV,3,13,18,15,2,No,594
NISSAN,Gasoline,Standard SUV,5,13,18,15,2,No,592
NISSAN,Gasoline,Standard SUV,5,13,18,15,2,No,594
NISSAN,Gasoline,Standard SUV,5,13,18,15,2,No,592
NISSAN,Gasoline,Standard SUV,5,13,18,15,2,No,594
NISSAN,Gasoline,pickup,5,18,24,20,4,No,444
NISSAN,Gasoline,pickup,5,18,24,21,4,No,437
NISSAN,Gasoline,pickup,5,18,24,20,4,No,444
NISSAN,Gasoline,pickup,5,18,24,21,4,No,437
NISSAN,Gasoline,pickup,5,17,22,19,4,No,468
NISSAN,Gasoline,pickup,5,18,23,20,4,No,438
NISSAN,Gasoline,pickup,5,17,22,19,4,No,468
NISSAN,Gasoline,pickup,5,18,23,20,4,No,438
NISSAN,Gasoline,pickup,5,17,22,19,4,No,472
NISSAN,Gasoline,pickup,5,18,22,19,4,No,469
NISSAN,Gasoline,pickup,5,17,22,19,4,No,472
NISSAN,Gasoline,pickup,5,18,22,19,4,No,469
NISSAN,Gasoline,Small Car,3,16,22,18,4,No,493
NISSAN,Gasoline,Small Car,3,16,22,18,4,No,493
NISSAN,Gasoline,Midsize Car,7,31,36,33,6,No,269
NISSAN,Gasoline,Midsize Car,7,31,36,33,6,No,269
NISSAN,Electricity,Midsize Car,10,123,99,111,10,Elite,0
NISSAN,Electricity,Midsize Car,10,123,99,111,10,Elite,0
NISSAN,Electricity,Midsize Car,10,121,98,109,10,Elite,0
NISSAN,Electricity,Midsize Car,10,121,98,109,10,Elite,0
NISSAN,Gasoline,Midsize Car,3,20,30,24,5,No,371
NISSAN,Gasoline,Midsize Car,3,20,30,24,5,No,371
NISSAN,Gasoline,station wagon,5,20,28,23,5,No,387
NISSAN,Gasoline,station wagon,5,20,28,23,5,No,387
NISSAN,Gasoline,station wagon,5,20,28,23,5,No,391
NISSAN,Gasoline,station wagon,5,20,28,23,5,No,391
NISSAN,Gasoline,Small SUV,5,20,27,23,5,No,390
NISSAN,Gasoline,Small SUV,5,20,27,23,5,No,390
NISSAN,Gasoline,Small SUV,5,21,27,23,5,No,379
NISSAN,Gasoline,Small SUV,5,21,27,23,5,No,379
NISSAN,Gasoline,Small SUV,5,20,23,21,4,No,418
NISSAN,Gasoline,Small SUV,5,20,23,21,4,No,418
NISSAN,Gasoline,Small SUV,5,20,25,22,5,No,396
NISSAN,Gasoline,Small SUV,5,20,25,22,5,No,396
NISSAN,Gasoline,Small SUV,6,30,37,33,6,No,271
NISSAN,Gasoline,Small SUV,6,30,37,33,6,No,271
NISSAN,Gasoline,Small SUV,6,30,37,33,6,No,269
NISSAN,Gasoline,Small SUV,6,30,37,33,6,No,269
NISSAN,Gasoline,Small SUV,6,28,35,31,6,No,287
NISSAN,Gasoline,Small SUV,6,28,35,31,6,No,287
NISSAN,Gasoline,Small SUV,6,28,35,31,6,No,287
NISSAN,Gasoline,Small SUV,6,28,35,31,6,No,287
NISSAN,Gasoline,Small SUV,6,29,36,32,6,No,278
NISSAN,Gasoline,Small SUV,6,29,36,32,6,No,278
NISSAN,Gasoline,Small SUV,6,29,36,32,6,No,278
NISSAN,Gasoline,Small SUV,6,29,36,32,6,No,278
NISSAN,Gasoline,Small SUV,6,28,34,31,6,No,288
NISSAN,Gasoline,Small SUV,6,28,34,31,6,No,288
NISSAN,Gasoline,Small SUV,6,28,34,31,6,No,287
NISSAN,Gasoline,Small SUV,6,28,34,31,6,No,287
NISSAN,Gasoline,pickup,5,16,21,18,4,No,503
NISSAN,Gasoline,pickup,5,16,21,18,4,No,503
NISSAN,Gasoline,pickup,5,15,21,18,4,No,505
NISSAN,Gasoline,pickup,5,15,21,18,4,No,505
NISSAN,Gasoline,pickup,5,15,20,17,3,No,517
NISSAN,Gasoline,pickup,5,15,20,17,3,No,517
NISSAN,Gasoline,Small Car,7,32,40,35,7,Yes,254
NISSAN,Gasoline,Small Car,7,32,40,35,7,Yes,254
NISSAN,Gasoline,Small Car,7,27,35,30,6,No,296
NISSAN,Gasoline,Small Car,7,27,35,30,6,No,296
NISSAN,Gasoline,Small Car,5,18,24,20,4,No,435
NISSAN,Gasoline,Small Car,5,18,24,20,4,No,435
NISSAN,Gasoline,Small Car,5,19,28,22,5,No,405
NISSAN,Gasoline,Small Car,5,19,28,22,5,No,405
POLESTAR,Electricity,Midsize Car,10,105,96,100,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,105,96,100,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,113,100,107,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,113,100,107,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,98,91,96,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,98,91,96,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,105,96,100,10,Elite,0
POLESTAR,Electricity,Midsize Car,10,105,96,100,10,Elite,0
PORSCHE,Gasoline,Small Car,1,21,27,24,5,No,375
PORSCHE,Gasoline,Small Car,1,21,27,24,5,No,375
PORSCHE,Gasoline,Small Car,1,20,25,22,5,No,409
PORSCHE,Gasoline,Small Car,1,20,25,22,5,No,409
PORSCHE,Gasoline,Small Car,5,19,24,21,4,No,418
PORSCHE,Gasoline,Small Car,5,19,24,21,4,No,418
PORSCHE,Gasoline,Small Car,5,17,24,19,4,No,458
PORSCHE,Gasoline,Small Car,5,17,24,19,4,No,458
PORSCHE,Gasoline,Small Car,1,19,25,22,5,No,410
PORSCHE,Gasoline,Small Car,1,19,25,22,5,No,410
PORSCHE,Gasoline,Small Car,1,19,24,21,4,No,423
PORSCHE,Gasoline,Small Car,1,19,24,21,4,No,423
PORSCHE,Gasoline,Small Car,1,21,27,23,5,No,380
PORSCHE,Gasoline,Small Car,1,21,27,23,5,No,380
PORSCHE,Gasoline,Small Car,1,20,26,22,5,No,394
PORSCHE,Gasoline,Small Car,1,20,26,22,5,No,394
PORSCHE,Gasoline,Small Car,1,21,27,24,5,No,375
PORSCHE,Gasoline,Small Car,1,21,27,24,5,No,375
PORSCHE,Gasoline,Small Car,1,20,25,22,5,No,409
PORSCHE,Gasoline,Small Car,1,20,25,22,5,No,409
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,436
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,436
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,462
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,462
PORSCHE,Gasoline,Small Car,5,19,24,21,4,No,418
PORSCHE,Gasoline,Small Car,5,19,24,21,4,No,418
PORSCHE,Gasoline,Small Car,5,17,24,19,4,No,458
PORSCHE,Gasoline,Small Car,5,17,24,19,4,No,458
PORSCHE,Gasoline,Small Car,1,19,25,22,5,No,410
PORSCHE,Gasoline,Small Car,1,19,25,22,5,No,410
PORSCHE,Gasoline,Small Car,1,19,24,21,4,No,423
PORSCHE,Gasoline,Small Car,1,19,24,21,4,No,423
PORSCHE,Gasoline,Small Car,1,21,27,23,5,No,380
PORSCHE,Gasoline,Small Car,1,21,27,23,5,No,380
PORSCHE,Gasoline,Small Car,1,20,26,22,5,No,394
PORSCHE,Gasoline,Small Car,1,20,26,22,5,No,394
PORSCHE,Gasoline,Small Car,3,15,19,16,3,No,544
PORSCHE,Gasoline,Small Car,3,15,19,16,3,No,544
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,436
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,436
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,462
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,462
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,442
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,442
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,464
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,464
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,22,19,4,No,463
PORSCHE,Gasoline,Small Car,5,17,22,19,4,No,463
PORSCHE,Gasoline,Small Car,5,16,23,19,4,No,477
PORSCHE,Gasoline,Small Car,5,16,23,19,4,No,477
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,443
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,443
PORSCHE,Gasoline,Small Car,5,17,25,20,4,No,442
PORSCHE,Gasoline,Small Car,5,17,25,20,4,No,442
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,439
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,439
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,452
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,452
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,443
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,444
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,444
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,448
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,448
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,441
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,441
PORSCHE,Gasoline,Small Car,5,18,25,21,4,No,425
PORSCHE,Gasoline,Small Car,5,18,25,21,4,No,425
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,439
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,439
PORSCHE,Gasoline,Small Car,5,17,25,20,4,No,443
PORSCHE,Gasoline,Small Car,5,17,25,20,4,No,443
PORSCHE,Gasoline,Small Car,3,15,18,16,3,No,538
PORSCHE,Gasoline,Small Car,3,15,18,16,3,No,538
PORSCHE,Gasoline,Small Car,3,14,18,16,3,No,571
PORSCHE,Gasoline,Small Car,3,14,18,16,3,No,571
PORSCHE,Gasoline,Small Car,3,15,18,16,3,No,539
PORSCHE,Gasoline,Small Car,3,15,18,16,3,No,539
PORSCHE,Gasoline,Small Car,3,14,18,16,3,No,570
PORSCHE,Gasoline,Small Car,3,14,18,16,3,No,570
PORSCHE,Gasoline,Small Car,5,15,21,17,3,No,516
PORSCHE,Gasoline,Small Car,5,15,21,17,3,No,516
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,442
PORSCHE,Gasoline,Small Car,5,18,24,20,4,No,442
PORSCHE,Gasoline,Small Car,5,17,22,19,4,No,461
PORSCHE,Gasoline,Small Car,5,17,22,19,4,No,461
PORSCHE,Gasoline,Small Car,5,16,23,19,4,No,477
PORSCHE,Gasoline,Small Car,5,16,23,19,4,No,477
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,442
PORSCHE,Gasoline,Small Car,5,18,23,20,4,No,442
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,447
PORSCHE,Gasoline,Small Car,5,17,24,20,4,No,447
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,516
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,516
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,521
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,521
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,517
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,517
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,528
PORSCHE,Gasoline,Small Car,5,15,20,17,3,No,528
PORSCHE,Gasoline,Standard SUV,5,17,22,19,4,No,466
PORSCHE,Gasoline,Standard SUV,5,17,22,19,4,No,466
PORSCHE,Gasoline,Standard SUV,3,15,19,17,3,No,525
PORSCHE,Gasoline,Standard SUV,3,15,19,17,3,No,533
PORSCHE,Gasoline,Standard SUV,3,15,19,17,3,No,525
PORSCHE,Gasoline,Standard SUV,3,15,19,17,3,No,533
PORSCHE,Gasoline,Standard SUV,5,16,21,18,4,No,490
PORSCHE,Gasoline,Standard SUV,5,16,22,18,4,No,494
PORSCHE,Gasoline,Standard SUV,5,16,21,18,4,No,490
PORSCHE,Gasoline,Standard SUV,5,16,22,18,4,No,494
PORSCHE,Gasoline,Standard SUV,3,14,19,16,3,No,553
PORSCHE,Gasoline,Standard SUV,3,15,20,17,3,No,531
PORSCHE,Gasoline,Standard SUV,3,14,19,16,3,No,553
PORSCHE,Gasoline,Standard SUV,3,15,20,17,3,No,531
PORSCHE,Gasoline,Standard SUV,3,14,19,16,3,No,555
PORSCHE,Gasoline,Standard SUV,3,14,19,16,3,No,555
PORSCHE,Gasoline/Electricity,Standard SUV,3,17,20,18,6,No,320
PORSCHE,Gasoline/Electricity,Standard SUV,3,17,20,18,6,No,320
PORSCHE,Gasoline,Small SUV,5,19,25,21,4,No,424
PORSCHE,Gasoline,Small SUV,5,19,25,21,4,No,424
PORSCHE,Gasoline,Small SUV,5,17,22,19,4,No,466
PORSCHE,Gasoline,Small SUV,5,17,22,19,4,No,466
PORSCHE,Gasoline,Small SUV,5,17,23,19,4,No,466
PORSCHE,Gasoline,Small SUV,5,17,23,19,4,No,466
PORSCHE,Gasoline,Small SUV,5,19,25,21,4,No,417
PORSCHE,Gasoline,Small SUV,5,19,25,21,4,No,417
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,441
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,441
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,441
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,441
PORSCHE,Gasoline/Electricity,Large Car,5,21,24,22,7,No,232
PORSCHE,Gasoline/Electricity,Large Car,5,21,24,22,7,No,232
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,465
PORSCHE,Gasoline,Large Car,5,18,23,20,4,No,441
PORSCHE,Gasoline,Large Car,5,18,23,20,4,No,441
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,445
PORSCHE,Gasoline,Large Car,5,18,24,20,4,No,445
PORSCHE,Gasoline/Electricity,Large Car,5,21,23,22,7,No,236
PORSCHE,Gasoline/Electricity,Large Car,5,21,23,22,7,No,236
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,469
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,469
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,469
PORSCHE,Gasoline,Large Car,5,17,23,19,4,No,469
PORSCHE,Gasoline,Large Car,3,15,21,17,3,No,520
PORSCHE,Gasoline,Large Car,3,15,21,17,3,No,520
PORSCHE,Gasoline,Large Car,3,15,20,17,3,No,520
PORSCHE,Gasoline,Large Car,3,15,20,17,3,No,520
PORSCHE,Gasoline,Large Car,3,15,21,17,3,No,525
PORSCHE,Gasoline,Large Car,3,15,21,17,3,No,525
PORSCHE,Gasoline/Electricity,Large Car,3,18,22,19,6,No,274
PORSCHE,Gasoline/Electricity,Large Car,3,18,22,19,6,No,274
